state,cityname,mean_household_income
TN,Kingsport,41990
TN,Ooltewah,82615
TN,Blountville,66362
TN,Bristol,26265
TN,Bristol,32286
TN,Bluff City,67687
TN,Bluff City,54706
TN,Blountville,65603
TN,Bethpage,52718
TN,Portland,49780
TN,White House,59668
TN,Bethpage,76799
TN,Chattanooga,52652
TN,Gallatin,25851
TN,Hendersonville,91913
TN,Hendersonville,110525
TN,Hendersonville,54234
TN,Hendersonville,108528
TN,Drummonds,62457
TN,Munford,72501
TN,Covington,65051
TN,Covington,59890
TN,Erwin,42897
TN,Chattanooga,69071
TN,Erwin,61593
TN,Maynardville,33153
TN,Spencer,43265
TN,Mcminnville,49188
TN,Mcminnville,57809
TN,Johnson City,31190
TN,Johnson City,49093
TN,Johnson City,61546
TN,Johnson City,47626
TN,Johnson City,48733
TN,Bolivar,47885
TN,Jonesborough,70589
TN,Jonesborough,54764
TN,Telford,47777
TN,Waynesboro,39200
TN,Martin,33492
TN,Sharon,47174
TN,Greenfield,48532
TN,Sparta,46791
TN,Doyle,36275
TN,Brentwood,154524
TN,Mooresburg,48988
TN,Brentwood,121194
TN,Brentwood,145919
TN,Franklin,57339
TN,Franklin,71092
TN,Franklin,75624
TN,Franklin,126567
TN,Spring Hill,111931
TN,Lebanon,100651
TN,Mt Juliet,59123
TN,Mt Juliet,83876
TN,Church Hill,53004
TN,Lebanon,37717
TN,Mt Juliet,75645
TN,Watertown,54624
TN,Wildersville,50459
TN,Paris,47804
TN,Erin,50901
TN,Louisville,72076
TN,Cookeville,40680
TN,Dandridge,52458
TN,Knoxville,21165
TN,Knoxville,37331
TN,Knoxville,61862
TN,Knoxville,94771
TN,Knoxville,89709
TN,Knoxville,62030
TN,Knoxville,101224
TN,Knoxville,98763
TN,Cleveland,28773
TN,Knoxville,131449
TN,Knoxville,54138
TN,Corryton,58769
TN,Luxora,43356
TN,Lawrenceburg,46164
TN,Hohenwald,47067
TN,Taft,61398
TN,Philadelphia,55463
TN,Riceville,53277
TN,Lafayette,42091
TN,Cleveland,62816
TN,Jackson,26719
TN,Jacksom,75696
TN,Whitwell,44748
TN,Cornersville,53238
TN,Columbia,63673
TN,Birchwood,46827
TN,Clarksville,52315
TN,Clarksville,43218
TN,Fort Campbell,56355
TN,Clarksville,57195
TN,Lafollette,48016
TN,Wartburg,52659
TN,Union City,39121
TN,Crawford,44587
TN,Algood,56134
TN,Baxter,59305
TN,Oliver Springs,99353
TN,Oak Ridge,0
TN,Greenbrier,62734
TN,Lavergne,62244
TN,Lascassas,74075
TX,Adrian,72707
TX,Albany,51581
TX,Rio Grande City,13908
TX,Liberty,49157
TX,Aledo,126397
TX,Aransas Pass,0
TX,Aspermont,45593
TX,Avery,35173
TX,Ballinger,44150
TX,Pecos,44149
TX,Baytown,83816
TX,Austin,122203
TX,Benjamin,40702
TX,Dallardsville,52849
TX,Blessing,28652
TX,Boerne,73992
TX,Laredo,30833
TX,Pattison,120476
TX,Bridgeport,53007
TX,Brownwood,48538
TX,Buckholts,33510
TX,Houston,169670
TX,Cactus,42932
TX,Roma,40170
TX,New Braunfels,75132
TX,Carrollton,93562
TX,Cedar Park,131982
TX,Chandler,70289
TX,Chilton,31991
TX,Schertz,0
TX,White Oak,60169
TX,Freeport,55854
TX,Colmesneil,57619
TX,Como,43397
TX,Copperas Cove,62806
TX,Corsicana,50216
TX,Keene,58883
TX,Crosby,51608
TX,Cuero,63475
TX,Dalhart,77979
TX,Dawson,43315
TX,Los Fresnos,25995
TX,Desoto,70455
TX,Dimmitt,48714
TX,Maud,42067
TX,Earth,49634
TX,Edcouch,37321
TX,Eagle Pass,44088
TX,Electra,45304
TX,Rio Grande City,0
TX,Corsicana,39650
TX,Euless,70047
TX,Needville,76875
TX,Roma,55990
TX,Edinburg,31110
TX,Flower Mound,131280
TX,Fort Hancock,36517
TX,Laredo,0
TX,Friendswood,94843
TX,Fulshear,157504
TX,Garden City,75580
TX,Rio Grande City,42942
TX,Gladewater,69932
TX,Chilton,45789
TX,Grandfalls,42910
TX,Grapeland,37940
TX,Groesbeck,49834
TX,Guthrie,72402
TX,Hamlin,51441
TX,Haskell,48827
TX,Heath,0
TX,Hempstead,38217
TX,Lindale,77187
TX,Dilley,73436
TX,San Antonio,102646
TX,Brock,41218
TX,Hughes Springs,39838
TX,Hutto,75956
TX,Roma,0
TX,Iraan,72152
TX,Roma,5000
TX,Wichita Falls,64309
TX,Karnes City,49702
TX,Lampasas,52217
TX,Kilgore,64626
TX,Knox City,52666
TX,Rio Grande City,0
TX,La Feria,45117
TX,Mission,38375
TX,Lewisville,61947
TX,Fort Worth,98879
TX,La Marque,57441
TX,La Porte,78708
TX,Laredo,0
TX,Los Fresnos,39015
TX,Leander,135257
TX,Lewisville,99890
TX,Pecos,31405
TX,Llano,51569
TX,Roma,52887
TX,Edinburg,43460
TX,Laredo,0
TX,Laredo,50870
TX,Lubbock,58705
TX,Lytle,48140
TX,Mckinney,95186
TX,Manor,67782
TX,Omaha,35829
TX,Mason,35252
TX,Zapata,32642
TX,Frost,44245
TX,Madisonville,58020
TX,Milford,59457
TX,Mission,57058
TX,Mont Belvieu,115420
TX,Morgan,47763
TX,Mt Enterprise,46880
TX,Murphy,126980
TX,Houston,87666
TX,Nevada,93293
TX,Rhome,70031
TX,Niederwald,63442
TX,Nordheim,55350
TX,Roma,0
TX,Conroe,103067
TX,O'donnell,40106
TX,Olney,48432
TX,Overton,58542
TX,Mathis,43987
TX,Aubrey,94707
TX,Lewisville,60256
TX,Azle,69494
TX,Penelope,48326
TX,Pflugerville,47685
TX,Pineland,41984
TX,Corrigan,54485
TX,Port Arthur,46840
TX,Post,56118
TX,Waller,37354
TX,Aubrey,92570
TX,Sullivan City,0
TX,Roma,48011
TX,Roma,72684
TX,Nacogdoches,24582
TX,Cushing,40012
TX,Rice,50326
TX,Rio Grande City,46837
TX,Matador,36579
TX,Pittsburg,42222
TX,Lewisville,83118
TX,Round Top,84620
TX,Rusk,49529
TX,Salado,98610
TX,San Augustine,43086
TX,Roma,112500
TX,San Juan,49434
TX,San Saba,41756
TX,Rio Grande City,20789
TX,Schulenburg,47211
TX,Seagoville,0
TX,Austin,96451
TX,Shamrock,53905
TX,Missouri City,141584
TX,Slaton,45072
TX,Sonora,64222
TX,Port Isabel,56017
TX,Robstown,62946
TX,Haskell,43516
TX,Stratford,61336
TX,Sunnyvale,126605
TX,Sweetwater,44255
TX,Taylor,56434
TX,Texarkana,53960
TX,Hebbronville,0
TX,Roma,5000
TX,Tivoli,47659
TX,Gregory,34491
TX,Troup,30515
TX,Skidmore,53143
TX,Uvalde,49008
TX,Van Alstyne,0
TX,Rio Grande City,33281
TX,Waelder,39574
TX,Watauga,70980
TX,Wellman,62368
TX,Westlake,112500
TX,Mission,31418
TX,Whitehouse,72877
TX,Warren,84246
TX,Windthorst,61391
TX,Wolfe City,43257
TX,Cedar Creek,81606
TX,Lyford,49236
TX,Dallas,202910
TX,Dallas,206380
TX,Dallas,173028
TX,Coppell,134081
TX,Dallas,86168
TX,Irving,0
TX,Lamesa,52615
TX,Hereford,56060
TX,Gatesville,57028
TX,Hereford,74883
TX,Aubrey,71138
TX,Aubrey,90653
TX,Frisco,146002
TX,Little Elm,62843
TX,Sanger,68203
TX,Southlake,141340
TX,Justin,106433
TX,Denton,89462
TX,Denton,51949
TX,Copperas Cove,53728
TX,Denton,38682
TX,Denton,62455
TX,Denton,21653
TX,Denton,75184
TX,Lake Dallas,86572
TX,Denton,114247
TX,Lewisville,64429
TX,Highland Village,122832
TX,Lewisville,64793
TX,The Colony,90748
TX,Crane,66147
TX,Frisco,134092
TX,Carrollton,83641
TX,Carrollton,55720
TX,Lewisville,65012
TX,Carrollton,136423
TX,Carrollton,97741
TX,Carrollton,108177
TX,Dallas,36973
TX,Dallas,51326
TX,Lewisville,112021
TX,Dallas,103282
TX,Argyle,147517
TX,Lewisville,86522
TX,Lewisville,77458
TX,Lewisville,75622
TX,Coppell,60968
TX,Flower Mound,93007
TX,Denton,83860
TX,Flower Mound,176446
TX,Frisco,169054
TX,Westhoff,43834
TX,Dallas,110540
TX,Yorktown,73810
TX,Carrizo Springs,34188
TX,San Diego,69156
TX,Eastland,24793
TX,Cisco,64526
TX,Odessa,89312
TX,Odessa,61069
TX,Odessa,50245
TX,Odessa,75478
TX,Odessa,72555
TX,Dallas,83828
TX,Odessa,23502
TX,Odessa,79278
TX,Odessa,101026
TX,Odessa,67985
TX,Odessa,57208
TX,Odessa,94925
TX,Ferris,47204
TX,Red Oak,70083
TX,Waxahachie,106812
TX,Midlothian,91531
TX,Dallas,124936
TX,Waxahachie,41392
TX,Midlothian,62569
TX,Midlothian,56130
TX,Waxahachie,81435
TX,Ennis,46065
TX,El Paso,45265
TX,El Paso,51099
TX,El Paso,29645
TX,El Paso,51516
TX,El Paso,39034
TX,Dallas,28964
TX,El Paso,31862
TX,El Paso,23271
TX,Harker Heights,93960
TX,El Paso,52156
TX,El Paso,29468
TX,El Paso,108279
TX,El Paso,58842
TX,El Paso,26926
TX,El Paso,131103
TX,El Paso,105130
TX,El Paso,20422
TX,Dallas,71745
TX,El Paso,15531
TX,El Paso,29983
TX,El Paso,31109
TX,El Paso,30615
TX,El Paso,49426
TX,El Paso,51175
TX,El Paso,56684
TX,El Paso,35032
TX,El Paso,26972
TX,El Paso,53595
TX,Dallas,51562
TX,El Paso,35306
TX,El Paso,58891
TX,El Paso,30133
TX,El Paso,38485
TX,El Paso,44418
TX,El Paso,70806
TX,El Paso,73470
TX,El Paso,50799
TX,El Paso,139923
TX,Anthony,0
TX,Dallas,50074
TX,El Paso,119990
TX,El Paso,89635
TX,Canutillo,40704
TX,El Paso,82583
TX,El Paso,68841
TX,El Paso,31632
TX,El Paso,56666
TX,El Paso,51271
TX,El Paso,46191
TX,El Paso,51519
TX,Dallas,39870
TX,El Paso,74291
TX,El Paso,77091
TX,El Paso,28322
TX,El Paso,37168
TX,El Paso,51037
TX,Fabens,64391
TX,El Paso,54486
TX,Lingleville,72022
TX,Stephenville,48589
TX,Stephenville,51663
TX,Dallas,123694
TX,Rosebud,57659
TX,Savoy,47914
TX,Dodd City,58196
TX,Trenton,65998
TX,La Grange,71400
TX,Flatonia,65392
TX,Roby,43446
TX,Floydada,64583
TX,Houston,49345
TX,Missouri City,65202
TX,Dallas,36728
TX,Fresno,41738
TX,Missouri City,75844
TX,Stafford,63005
TX,Sugar Land,89197
TX,Houston,57067
TX,Meadows Place,86109
TX,Sugar Land,85569
TX,Houston,59717
TX,Richmond,99702
TX,Katy,148987
TX,Dallas,107776
TX,Richmond,126917
TX,Sugar Land,65750
TX,Sugar Land,121886
TX,Sugar Land,153913
TX,Sugar Land,159750
TX,Rosenberg,66908
TX,Rosenberg,65554
TX,Rosenberg,69239
TX,Beasley,89667
TX,Fairfield,56589
TX,Dallas,78284
TX,Teague,39902
TX,Pearsall,52298
TX,Seminole,78019
TX,Friendswood,72181
TX,Friendswood,118490
TX,League City,95650
TX,Dickinson,65376
TX,League City,114124
TX,League City,86693
TX,Bacliff,88104
TX,Dallas,25814
TX,Texas City,58579
TX,Texas City,38896
TX,La Marque,42339
TX,La Marque,46759
TX,Santa Fe,67757
TX,Hitchcock,68533
TX,Galveston,82232
TX,Galveston,40431
TX,Galveston,31641
TX,Galveston,59925
TX,Dallas,41933
TX,Galveston,63142
TX,Galveston,38908
TX,Harker Heights,95261
TX,Texas City,39047
TX,Harper,63302
TX,Fredericksburg,51815
TX,Goliad,64795
TX,Gonzales,48897
TX,Lefors,58151
TX,Pampa,48067
TX,Pampa,42504
TX,Dallas,135435
TX,Pottsboro,67215
TX,Denison,51605
TX,Denison,32971
TX,Denison,29955
TX,Sadler,56218
TX,Sherman,61326
TX,Sherman,27573
TX,Tom Bean,81305
TX,Sherman,27817
TX,Longview,49987
TX,Dallas,31081
TX,Longview,64550
TX,Longview,65156
TX,Longview,34523
TX,Longview,39792
TX,Longview,44641
TX,Gladewater,59848
TX,Gladewater,66962
TX,Kilgore,86331
TX,Navasota,69232
TX,Anderson,65452
TX,Dallas,29046
TX,Seguin,33415
TX,Seguin,64306
TX,Geronimo,62860
TX,New Braunfels,98665
TX,Schertz,77818
TX,Schertz,89951
TX,Seguin,56495
TX,Plainview,37721
TX,Plainview,73903
TX,Plainview,73216
TX,Dallas,31252
TX,Memphis,39906
TX,Hamilton,33599
TX,Quanah,32322
TX,Kountze,34353
TX,Lumberton,67201
TX,Silsbee,20637
TX,Houston,76967
TX,Houston,103363
TX,Houston,24296
TX,Houston,23062
TX,Dallas,47192
TX,Houston,31247
TX,Houston,41846
TX,Houston,42495
TX,Houston,48208
TX,Houston,23130
TX,Houston,46858
TX,Houston,50643
TX,Houston,53427
TX,Houston,51982
TX,Houston,34996
TX,Dallas,46068
TX,Houston,21786
TX,Houston,52217
TX,Houston,28824
TX,Houston,46646
TX,Houston,45245
TX,Houston,35365
TX,Houston,40044
TX,Humble,26403
TX,Houston,58119
TX,Houston,43603
TX,Dallas,92791
TX,Houston,47481
TX,Houston,32531
TX,Houston,43571
TX,Galena Park,53307
TX,Houston,41181
TX,Houston,65205
TX,Humble,71706
TX,Spring,63625
TX,Spring,131304
TX,Humble,65320
TX,Dallas,87826
TX,Humble,80087
TX,Lewisville,55699
TX,Kingwood,102621
TX,Kingwood,105067
TX,Kingwood,91858
TX,Kingwood,74061
TX,Crosby,71351
TX,Channelview,50814
TX,Channelview,40543
TX,Crosby,63901
TX,Dallas,101041
TX,Baytown,92573
TX,Baytown,68409
TX,Baytown,64269
TX,Baytown,67761
TX,Baytown,31468
TX,Baytown,48648
TX,Houston,47356
TX,Houston,41688
TX,Houston,30681
TX,Houston,55889
TX,Dallas,63505
TX,Houston,60066
TX,Houston,42721
TX,Killeen,45665
TX,Houston,34376
TX,Houston,45140
TX,Houston,61533
TX,Houston,41928
TX,Houston,65195
TX,Houston,49708
TX,Houston,57759
TX,Pasadena,53964
TX,Carrollton,69429
TX,Houston,51385
TX,Pasadena,38768
TX,Pasadena,65386
TX,Pasadena,43857
TX,Pasadena,49670
TX,Pasadena,30335
TX,Pasadena,62306
TX,Pasadena,89136
TX,Pasadena,63484
TX,Houston,38997
TX,Farmers Branch,93332
TX,Houston,69850
TX,Houston,58685
TX,Houston,58454
TX,Houston,42962
TX,Houston,53391
TX,Houston,26217
TX,Houston,43475
TX,Houston,38369
TX,Houston,41181
TX,Dallas,31223
TX,Irving,38743
TX,Houston,90413
TX,Houston,58861
TX,Houston,47458
TX,Houston,116481
TX,Houston,58700
TX,Houston,79667
TX,Webster,43063
TX,Houston,64626
TX,Seabrook,91699
TX,Lewisville,91539
TX,Irving,94626
TX,Pasadena,56977
TX,La Porte,86042
TX,La Porte,83764
TX,La Porte,65973
TX,Houston,101429
TX,Friendswood,76382
TX,Houston,70898
TX,Houston,153986
TX,Houston,79846
TX,Houston,79333
TX,Irving,115048
TX,Houston,77297
TX,Houston,61311
TX,Houston,97836
TX,Houston,121104
TX,Houston,203870
TX,Houston,68654
TX,Houston,78990
TX,Houston,74215
TX,Houston,84907
TX,Bellaire,163214
TX,Irving,59166
TX,College Station,38844
TX,College Station,29871
TX,Houston,24466
TX,Houston,144246
TX,Houston,84071
TX,Houston,53455
TX,Houston,84823
TX,Houston,67527
TX,Houston,28465
TX,Houston,51964
TX,Irving,69029
TX,Houston,71942
TX,Houston,194147
TX,Houston,138815
TX,Houston,130142
TX,Houston,73453
TX,Houston,108633
TX,Houston,160435
TX,Houston,44405
TX,Houston,46966
TX,Houston,58584
TX,Irving,51920
TX,Houston,55371
TX,Houston,18952
TX,Houston,53699
TX,Houston,29964
TX,Houston,40968
TX,Houston,105862
TX,Houston,165144
TX,Houston,122849
TX,Houston,95606
TX,Houston,81614
TX,Grand Prairie,40855
TX,Houston,112677
TX,Houston,122506
TX,Houston,38368
TX,Houston,52226
TX,Houston,40563
TX,Houston,49254
TX,Houston,64504
TX,Houston,50320
TX,Houston,38739
TX,Houston,66389
TX,Grand Prairie,52561
TX,Katy,110527
TX,Katy,62906
TX,Killeen,80597
TX,Houston,108695
TX,Houston,110213
TX,Houston,137912
TX,Houston,117640
TX,Houston,82321
TX,Houston,77638
TX,Houston,124196
TX,Houston,42931
TX,Grand Prairie,107008
TX,Houston,87017
TX,Houston,37936
TX,Houston,32408
TX,Houston,67726
TX,Houston,85997
TX,Houston,145864
TX,Houston,87509
TX,Houston,38684
TX,Houston,117541
TX,Houston,74178
TX,Houston,59585
TX,Houston,38335
TX,Houston,74270
TX,College Station,62778
TX,Houston,59246
TX,Houston,65266
TX,Houston,47728
TX,Houston,57281
TX,Houston,27228
TX,Houston,84631
TX,Houston,49026
TX,Desoto,71009
TX,Houston,74589
TX,Houston,51475
TX,Houston,101922
TX,Houston,91327
TX,Houston,58856
TX,Houston,48341
TX,Katy,92344
TX,Katy,92414
TX,Hockley,77761
TX,Houston,37043
TX,Glenn Heights,82311
TX,Houston,42716
TX,Houston,69877
TX,Houston,40174
TX,Houston,108092
TX,Houston,85124
TX,Houston,130755
TX,Houston,77957
TX,Cypress,93413
TX,Houston,71506
TX,Houston,161109
TX,Lancaster,58596
TX,Houston,110688
TX,Spring,117727
TX,Klein,63351
TX,Klein,116451
TX,Klein,95934
TX,Cypress,130069
TX,Cypress,125435
TX,Spring,129571
TX,Tomball,150053
TX,Tomball,110057
TX,Balch Springs,59929
TX,Hockley,67363
TX,Karnack,67585
TX,Marshall,34214
TX,Marshall,46468
TX,Marshall,69041
TX,Hallsville,82987
TX,Haskell,52704
TX,San Marcos,36074
TX,San Marcos,41478
TX,San Marcos,55230
TX,Mesquite,54932
TX,Wimberley,98072
TX,Dripping Springs,99312
TX,Buda,124270
TX,Kyle,33482
TX,Kyle,97338
TX,Brownsboro,52980
TX,Eustace,68106
TX,Tool,51039
TX,Malakoff,42266
TX,Athens,40995
TX,Mesquite,71386
TX,Larue,43620
TX,Mission,24019
TX,Mission,41794
TX,Mission,27668
TX,Mcallen,33353
TX,Mcallen,43065
TX,Mcallen,40694
TX,Mcallen,65331
TX,Mcallen,76073
TX,Mcallen,32248
TX,Garland,72784
TX,Pharr,28217
TX,Pharr,39950
TX,Pharr,42928
TX,Pharr,53029
TX,San Juan,47442
TX,Donna,38944
TX,San Juan,74944
TX,Donna,32194
TX,Donna,41918
TX,Weslaco,53924
TX,Mesquite,43319
TX,Weslaco,46698
TX,Weslaco,31712
TX,San Antonio,18099
TX,Weslaco,35161
TX,Weslaco,33810
TX,Edinburg,34493
TX,Edinburg,51695
TX,Edinburg,28843
TX,Edinburg,55122
TX,Edinburg,59721
TX,Mission,29821
TX,Garland,41216
TX,Mission,28359
TX,Mission,22897
TX,Mission,36094
TX,Edcouch,42009
TX,La Villa,37360
TX,Whitney,51535
TX,Hillsboro,28286
TX,Levelland,73550
TX,Levelland,79375
TX,Granbury,94770
TX,Garland,49396
TX,Granbury,40219
TX,Tolar,71345
TX,Sulphur Springs,62487
TX,Sulphur Springs,53962
TX,Yantis,47812
TX,Crockett,23263
TX,Lovelady,59747
TX,Big Spring,62881
TX,Big Spring,64641
TX,Sierra Blanca,57843
TX,Garland,31371
TX,Greenville,68501
TX,Campbell,75893
TX,Greenville,29667
TX,Greenville,79360
TX,Quinlan,88903
TX,Quinlan,43750
TX,Borger,53250
TX,Borger,57915
TX,Jacksboro,62335
TX,Edna,82936
TX,Garland,71722
TX,Jasper,56219
TX,Kirbyville,51899
TX,Buna,30928
TX,Beaumont,50471
TX,Beaumont,126036
TX,Beaumont,67416
TX,Beaumont,28273
TX,Beaumont,34646
TX,Beaumont,36445
TX,Beaumont,38366
TX,Richardson,94510
TX,Beaumont,34864
TX,Beaumont,31111
TX,Port Arthur,53162
TX,Port Arthur,43095
TX,Port Arthur,59620
TX,Port Arthur,33249
TX,Port Arthur,34491
TX,Port Arthur,44179
TX,Port Neches,57457
TX,Port Neches,105175
TX,Richardson,73437
TX,Nederland,74664
TX,Beaumont,0
TX,China,73297
TX,Sabine Pass,0
TX,Ben Bolt,81261
TX,Alice,64250
TX,Alice,43360
TX,Burleson,54351
TX,Burleson,91733
TX,Burleson,72563
TX,Dallas,141472
TX,Cleburne,47897
TX,Burleson,95396
TX,Venus,65115
TX,Alvarado,51252
TX,Nemo,98559
TX,Cleburne,26250
TX,Cleburne,54005
TX,Hamlin,60781
TX,Falls City,95666
TX,Runge,59638
TX,Dallas,34675
TX,Crandall,105891
TX,Terrell,60756
TX,Kaufman,79760
TX,Crandall,62740
TX,Scurry,74664
TX,Comfort,102139
TX,Boerne,125117
TX,Boerne,55229
TX,Hunt,54032
TX,Kerrville,49400
TX,O'donnell,70509
TX,Kerrville,33111
TX,Junction,44728
TX,Kingsville,43718
TX,Kingsville,48175
TX,Benjamin,50760
TX,Roxton,61234
TX,Paris,81169
TX,Paris,50113
TX,Paris,45068
TX,Littlefield,70904
TX,Aubrey,100020
TX,Lampasas,63240
TX,Cotulla,41040
TX,San Antonio,40756
TX,Moulton,80553
TX,Yoakum,36835
TX,Giddings,73402
TX,Jewett,100110
TX,Cleveland,39521
TX,Cleveland,57617
TX,Dayton,43224
TX,Dayton,56112
TX,Krum,90671
TX,Daisetta,52532
TX,Mexia,59295
TX,Groesbeck,60400
TX,Three Rivers,69259
TX,Llano,66646
TX,Kingsland,54923
TX,Lubbock,71829
TX,Lubbock,23676
TX,Wolfforth,48508
TX,Lubbock,16828
TX,Ponder,82007
TX,Lubbock,37214
TX,Lubbock,31478
TX,Lubbock,73836
TX,Lubbock,34167
TX,Wolfforth,55308
TX,Lubbock,44696
TX,Lubbock,82291
TX,Lubbock,90600
TX,Lubbock,67917
TX,Lubbock,40841
TX,Denton,36414
TX,Idalou,75001
TX,Shallowater,87657
TX,Wolfforth,91355
TX,Wolfforth,118709
TX,Lubbock,63785
TX,Lubbock,133693
TX,Lubbock,0
TX,Brady,54302
TX,Waco,21474
TX,Waco,41416
TX,Denton,90046
TX,Waco,31202
TX,Austin,69924
TX,Waco,36709
TX,Waco,59365
TX,Waco,32129
TX,Woodway,84079
TX,Waco,96267
TX,Lewisville,32729
TX,Elm Mott,58466
TX,Robinson,65189
TX,Argyle,150517
TX,Woodway,45239
TX,Moody,51747
TX,Crawford,101371
TX,West,57295
TX,Tilden,64871
TX,Madisonville,37989
TX,Jefferson,54797
TX,Mason,90830
TX,Van Vleck,46899
TX,Bay City,82699
TX,The Colony,110376
TX,Palacios,47085
TX,Eagle Pass,29993
TX,Eagle Pass,41391
TX,Eagle Pass,19792
TX,San Antonio,89970
TX,Natalia,64769
TX,Devine,72098
TX,Midland,73771
TX,Midland,106831
TX,Midland,84387
TX,Carrollton,70955
TX,Midland,77699
TX,Midland,80680
TX,Midland,56242
TX,Midland,91855
TX,Midland,178927
TX,Midland,142805
TX,Midland,47583
TX,Cameron,46835
TX,Thorndale,62391
TX,Colorado City,40835
TX,Lewisville,163889
TX,Nocona,48949
TX,Bowie,45788
TX,Magnolia,81924
TX,Magnolia,70018
TX,The Woodlands,122973
TX,The Woodlands,145473
TX,The Woodlands,86979
TX,The Woodlands,67227
TX,Spring,86460
TX,Spring,77396
TX,Dallas,59448
TX,Conroe,99062
TX,New Caney,61931
TX,New Caney,57381
TX,Splendora,60337
TX,Conroe,65905
TX,Conroe,22539
TX,Willis,53572
TX,Conroe,54995
TX,Houston,84781
TX,Montgomery,90708
TX,Lewisville,84995
TX,Montgomery,74400
TX,Dumas,32417
TX,San Antonio,67442
TX,Omaha,46446
TX,Daingerfield,51891
TX,Etoile,40069
TX,Nacogdoches,62112
TX,Nacogdoches,26677
TX,Chireno,53818
TX,Corsicana,53763
TX,Kerens,39737
TX,Lewisville,65469
TX,Corsicana,41968
TX,Newton,52292
TX,Deweyville,49551
TX,Sweetwater,26525
TX,Corpus Christi,55275
TX,Corpus Christi,37576
TX,Corpus Christi,43223
TX,Corpus Christi,59012
TX,Corpus Christi,39541
TX,Corpus Christi,35925
TX,Flower Mound,83019
TX,Corpus Christi,37616
TX,Corpus Christi,40512
TX,Corpus Christi,57562
TX,Corpus Christi,58352
TX,Corpus Christi,88413
TX,Corpus Christi,70378
TX,Corpus Christi,92670
TX,Corpus Christi,79643
TX,Corpus Christi,56159
TX,Corpus Christi,88329
TX,Flower Mound,143210
TX,Corpus Christi,58899
TX,Corpus Christi,59639
TX,Port Aransas,67403
TX,Corpus Christi,124723
TX,Corpus Christi,114080
TX,Robstown,50590
TX,Banquete,56300
TX,Ingleside,87627
TX,Perryton,80497
TX,Adrian,70669
TX,Carrizo Springs,57950
TX,Orange,50955
TX,Port Arthur,39163
TX,Orange,66955
TX,Vidor,59905
TX,Vidor,75570
TX,Bridge City,99902
TX,Strawn,48361
TX,Mineral Wells,28737
TX,Elysian Fields,41697
TX,Carthage,60276
TX,Rising Star,44612
